id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,table_size,test_suite
20250114011308,1,0,0,0,0,datasets/fb-1,,lipp,2685714,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114011434,0,1,0,0,0,datasets/fb-1,,lipp,1322760,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114011536,1,0,0,0,0,datasets/fb-1,,lipp,3267051,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114013117,0,1,0,0,0,datasets/osm,,lipp,3456377,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114013213,1,0,0,0,0,datasets/osm,,lipp,3545808,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114013328,0,1,0,0,0,datasets/osm,,lipp,1832043,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114013417,1,0,0,0,0,datasets/osm,,lipp,4032061,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114013532,0,1,0,0,0,datasets/osm,,lipp,3872657,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114013622,1,0,0,0,0,datasets/osm,,lipp,3955110,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114013737,0,1,0,0,0,datasets/osm,,lipp,1820877,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114013828,1,0,0,0,0,datasets/osm,,lipp,3963355,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114013943,0,1,0,0,0,datasets/osm,,lipp,4610923,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114014033,1,0,0,0,0,datasets/osm,,lipp,3972242,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114014149,0,1,0,0,0,datasets/osm,,lipp,1930971,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114014240,1,0,0,0,0,datasets/osm,,lipp,3941861,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114014356,0,1,0,0,0,datasets/osm,,lipp,5236879,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114014448,1,0,0,0,0,datasets/osm,,lipp,3880654,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114014605,0,1,0,0,0,datasets/osm,,lipp,1840250,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114014656,1,0,0,0,0,datasets/osm,,lipp,3938425,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114014814,0,1,0,0,0,datasets/osm,,lipp,6016985,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114014906,1,0,0,0,0,datasets/osm,,lipp,3861765,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114015027,0,1,0,0,0,datasets/osm,,lipp,1841874,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114015119,1,0,0,0,0,datasets/osm,,lipp,3859455,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114015240,0,1,0,0,0,datasets/osm,,lipp,7774761,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114015336,1,0,0,0,0,datasets/osm,,lipp,3613248,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250114015508,0,1,0,0,0,datasets/osm,,lipp,1809416,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114015603,1,0,0,0,0,datasets/osm,,lipp,3632361,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250114020306,0,1,0,0,0,datasets/osm,,lipp,858507,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114020356,1,0,0,0,0,datasets/osm,,lipp,3997454,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114020453,0,1,0,0,0,datasets/osm,,lipp,2144829,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114020544,1,0,0,0,0,datasets/osm,,lipp,3963342,199000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114020644,0,1,0,0,0,datasets/osm,,lipp,783864,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114020734,1,0,0,0,0,datasets/osm,,lipp,4003059,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114020833,0,1,0,0,0,datasets/osm,,lipp,1420568,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114020924,1,0,0,0,0,datasets/osm,,lipp,3937177,198000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114021028,0,1,0,0,0,datasets/osm,,lipp,749660,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114021120,1,0,0,0,0,datasets/osm,,lipp,3850094,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114021220,0,1,0,0,0,datasets/osm,,lipp,1724185,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114021311,1,0,0,0,0,datasets/osm,,lipp,3885004,195000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114021422,0,1,0,0,0,datasets/osm,,lipp,741109,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114021516,1,0,0,0,0,datasets/osm,,lipp,3712475,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114021619,0,1,0,0,0,datasets/osm,,lipp,1830710,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114021712,1,0,0,0,0,datasets/osm,,lipp,3797262,190000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114021836,0,1,0,0,0,datasets/osm,,lipp,725640,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114021936,1,0,0,0,0,datasets/osm,,lipp,3376330,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114022043,0,1,0,0,0,datasets/osm,,lipp,1825331,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114022137,1,0,0,0,0,datasets/osm,,lipp,3746200,180000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114022351,0,1,0,0,0,datasets/osm,,lipp,630108,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114022512,1,0,0,0,0,datasets/osm,,lipp,2488947,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250114022637,0,1,0,0,0,datasets/osm,,lipp,1699850,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250114022733,1,0,0,0,0,datasets/osm,,lipp,3563226,150000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116145059,0,1,0,0,0,datasets/linear,,alex,3649285,40000000,0.99,4933219224,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116145151,1,0,0,0,0,datasets/linear,,alex,3837525,40000000,0.99,4933219224,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116145320,0,1,0,0,0,datasets/linear,,alex,3540735,40000000,0.99,5177298760,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116145334,1,0,0,0,0,datasets/linear,,alex,14095353,40000000,0.99,5177298760,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116145524,0,1,0,0,0,datasets/linear,,alex,3253835,60000000,0.99,4881937936,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116145615,1,0,0,0,0,datasets/linear,,alex,3870263,60000000,0.99,4881937936,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116145743,0,1,0,0,0,datasets/linear,,alex,3714390,60000000,0.99,4368368640,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116145759,1,0,0,0,0,datasets/linear,,alex,12950134,60000000,0.99,4368368640,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116145945,0,1,0,0,0,datasets/linear,,alex,2808875,80000000,0.99,4916651840,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116150034,1,0,0,0,0,datasets/linear,,alex,4039248,80000000,0.99,4916651840,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116150155,0,1,0,0,0,datasets/linear,,alex,3831227,80000000,0.99,4368363920,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116150210,1,0,0,0,0,datasets/linear,,alex,13722441,80000000,0.99,4368363920,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116150341,0,1,0,0,0,datasets/linear,,alex,5189197,120000000,0.99,4781240896,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116150400,1,0,0,0,0,datasets/linear,,alex,10557345,120000000,0.99,4781240896,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116150528,0,1,0,0,0,datasets/linear,,alex,3806346,120000000,0.99,4914410568,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116150543,1,0,0,0,0,datasets/linear,,alex,12790667,120000000,0.99,4914410568,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116150657,0,1,0,0,0,datasets/linear,,alex,6671595,140000000,0.99,4874198992,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116150712,1,0,0,0,0,datasets/linear,,alex,14074572,140000000,0.99,4874198992,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116150823,0,1,0,0,0,datasets/linear,,alex,4545420,140000000,0.99,4300055400,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116150837,1,0,0,0,0,datasets/linear,,alex,14549358,140000000,0.99,4300055400,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116150946,0,1,0,0,0,datasets/linear,,alex,7132423,160000000,0.99,4691436256,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116151000,1,0,0,0,0,datasets/linear,,alex,13506765,160000000,0.99,4691436256,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116151110,0,1,0,0,0,datasets/linear,,alex,3574354,160000000,0.99,4914395416,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116151124,1,0,0,0,0,datasets/linear,,alex,14281818,160000000,0.99,4914395416,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116151243,0,1,0,0,0,datasets/linear,,alex,4033325,40000000,0.99,4904500584,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116151257,1,0,0,0,0,datasets/linear,,alex,14369371,40000000,0.99,4904500584,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116151425,0,1,0,0,0,datasets/linear,,alex,3769742,40000000,0.99,4825117600,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116151439,1,0,0,0,0,datasets/linear,,alex,14280216,40000000,0.99,4825117600,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116151555,0,1,0,0,0,datasets/linear,,alex,3898480,60000000,0.99,4959815760,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116151610,1,0,0,0,0,datasets/linear,,alex,13451007,60000000,0.99,4959815760,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116151732,0,1,0,0,0,datasets/linear,,alex,3869988,60000000,0.99,4418863648,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116151747,1,0,0,0,0,datasets/linear,,alex,13806758,60000000,0.99,4418863648,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116151857,0,1,0,0,0,datasets/linear,,alex,4015656,80000000,0.99,4827357592,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116151911,1,0,0,0,0,datasets/linear,,alex,14455799,80000000,0.99,4827357592,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116152026,0,1,0,0,0,datasets/linear,,alex,3897924,80000000,0.99,4575884160,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116152040,1,0,0,0,0,datasets/linear,,alex,14441155,80000000,0.99,4575884160,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116152144,0,1,0,0,0,datasets/linear,,alex,3824785,120000000,0.99,4811371928,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116152159,1,0,0,0,0,datasets/linear,,alex,13373813,120000000,0.99,4811371928,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116152306,0,1,0,0,0,datasets/linear,,alex,4013043,120000000,0.99,4514164992,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116152321,1,0,0,0,0,datasets/linear,,alex,13373502,120000000,0.99,4514164992,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116152418,0,1,0,0,0,datasets/linear,,alex,3862426,140000000,0.99,4686372296,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116152432,1,0,0,0,0,datasets/linear,,alex,14464982,140000000,0.99,4686372296,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116152530,0,1,0,0,0,datasets/linear,,alex,4127181,140000000,0.99,4531175016,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116152544,1,0,0,0,0,datasets/linear,,alex,14477881,140000000,0.99,4531175016,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116152637,0,1,0,0,0,datasets/linear,,alex,3894563,160000000,0.99,4684454272,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116152651,1,0,0,0,0,datasets/linear,,alex,14454395,160000000,0.99,4684454272,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116152745,0,1,0,0,0,datasets/linear,,alex,4135086,160000000,0.99,4670035352,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116152758,1,0,0,0,0,datasets/linear,,alex,14434837,160000000,0.99,4670035352,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116152951,0,1,0,0,0,datasets/covid,,alex,4037057,40000000,0.99,4919326128,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116153045,1,0,0,0,0,datasets/covid,,alex,3757696,40000000,0.99,4919326128,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116153243,0,1,0,0,0,datasets/covid,,alex,2508239,40000000,0.99,5174943216,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116153306,1,0,0,0,0,datasets/covid,,alex,8635949,40000000,0.99,5174943216,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116153501,0,1,0,0,0,datasets/covid,,alex,3729295,60000000,0.99,4893019944,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116153554,1,0,0,0,0,datasets/covid,,alex,3782794,60000000,0.99,4893019944,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116153743,0,1,0,0,0,datasets/covid,,alex,3009871,60000000,0.99,4372336152,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116153806,1,0,0,0,0,datasets/covid,,alex,8737305,60000000,0.99,4372336152,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116154003,0,1,0,0,0,datasets/covid,,alex,3482284,80000000,0.99,4930716904,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116154056,1,0,0,0,0,datasets/covid,,alex,3776397,80000000,0.99,4930716904,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116154247,0,1,0,0,0,datasets/covid,,alex,2903247,80000000,0.99,4372217000,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116154310,1,0,0,0,0,datasets/covid,,alex,8806991,80000000,0.99,4372217000,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116154509,0,1,0,0,0,datasets/covid,,alex,3163735,120000000,0.99,5101086360,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116154553,1,0,0,0,0,datasets/covid,,alex,4535079,120000000,0.99,5101086360,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116154747,0,1,0,0,0,datasets/covid,,alex,2820040,120000000,0.99,4917915512,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116154811,1,0,0,0,0,datasets/covid,,alex,8435915,120000000,0.99,4917915512,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116155009,0,1,0,0,0,datasets/covid,,alex,3234473,140000000,0.99,5078730112,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116155039,1,0,0,0,0,datasets/covid,,alex,6623680,140000000,0.99,5078730112,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116155232,0,1,0,0,0,datasets/covid,,alex,3009051,140000000,0.99,4305233608,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116155255,1,0,0,0,0,datasets/covid,,alex,8658729,140000000,0.99,4305233608,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116155451,0,1,0,0,0,datasets/covid,,alex,3824471,160000000,0.99,4745873144,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116155516,1,0,0,0,0,datasets/covid,,alex,8086264,160000000,0.99,4745873144,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116155711,0,1,0,0,0,datasets/covid,,alex,2763505,160000000,0.99,4916425368,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116155733,1,0,0,0,0,datasets/covid,,alex,9120434,160000000,0.99,4916425368,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116155853,0,1,0,0,0,datasets/covid,,alex,5776675,40000000,0.99,4956661536,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116155919,1,0,0,0,0,datasets/covid,,alex,7638985,40000000,0.99,4956661536,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116160125,0,1,0,0,0,datasets/covid,,alex,2390040,40000000,0.99,4759700472,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116160148,1,0,0,0,0,datasets/covid,,alex,8495653,40000000,0.99,4759700472,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116160311,0,1,0,0,0,datasets/covid,,alex,5885489,60000000,0.99,4904949904,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116160340,1,0,0,0,0,datasets/covid,,alex,6832043,60000000,0.99,4904949904,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116160540,0,1,0,0,0,datasets/covid,,alex,2552594,60000000,0.99,4592728488,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116160605,1,0,0,0,0,datasets/covid,,alex,8065633,60000000,0.99,4592728488,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116160730,0,1,0,0,0,datasets/covid,,alex,5758157,80000000,0.99,4852605160,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116160757,1,0,0,0,0,datasets/covid,,alex,7451529,80000000,0.99,4852605160,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116160954,0,1,0,0,0,datasets/covid,,alex,2560076,80000000,0.99,4600967584,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116161019,1,0,0,0,0,datasets/covid,,alex,7936830,80000000,0.99,4600967584,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116161150,0,1,0,0,0,datasets/covid,,alex,6014300,120000000,0.99,4776956368,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116161215,1,0,0,0,0,datasets/covid,,alex,7958515,120000000,0.99,4776956368,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116161405,0,1,0,0,0,datasets/covid,,alex,2735740,120000000,0.99,4666430000,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116161428,1,0,0,0,0,datasets/covid,,alex,8731452,120000000,0.99,4666430000,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116161602,0,1,0,0,0,datasets/covid,,alex,5840465,140000000,0.99,4733615552,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116161627,1,0,0,0,0,datasets/covid,,alex,8048973,140000000,0.99,4733615552,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116161815,0,1,0,0,0,datasets/covid,,alex,2764688,140000000,0.99,4579932392,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116161838,1,0,0,0,0,datasets/covid,,alex,8731014,140000000,0.99,4579932392,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116162010,0,1,0,0,0,datasets/covid,,alex,5863680,160000000,0.99,4695945088,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116162035,1,0,0,0,0,datasets/covid,,alex,7923448,160000000,0.99,4695945088,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,41
20250116162215,0,1,0,0,0,datasets/covid,,alex,2909335,160000000,0.99,4641729008,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116162239,1,0,0,0,0,datasets/covid,,alex,8528460,160000000,0.99,4641729008,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,42
20250116162431,0,1,0,0,0,datasets/fb-1,,alex,3728389,40000000,0.99,5194713496,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116162606,1,0,0,0,0,datasets/fb-1,,alex,2097894,40000000,0.99,5194713496,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116162909,0,1,0,0,0,datasets/fb-1,,alex,1215196,40000000,0.99,4968432424,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116163047,1,0,0,0,0,datasets/fb-1,,alex,2032785,40000000,0.99,4968432424,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116163242,0,1,0,0,0,datasets/fb-1,,alex,3900747,60000000,0.99,5161170920,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116163419,1,0,0,0,0,datasets/fb-1,,alex,2053705,60000000,0.99,5161170920,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116163715,0,1,0,0,0,datasets/fb-1,,alex,1234121,60000000,0.99,4666979656,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116163856,1,0,0,0,0,datasets/fb-1,,alex,1985653,60000000,0.99,4666979656,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116164048,0,1,0,0,0,datasets/fb-1,,alex,3603180,80000000,0.99,5105005424,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116164240,1,0,0,0,0,datasets/fb-1,,alex,1794280,80000000,0.99,5105005424,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116164539,0,1,0,0,0,datasets/fb-1,,alex,1060908,80000000,0.99,4675548360,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116164731,1,0,0,0,0,datasets/fb-1,,alex,1774454,80000000,0.99,4675548360,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116164947,0,1,0,0,0,datasets/fb-1,,alex,4510418,120000000,0.99,5000497920,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116165129,1,0,0,0,0,datasets/fb-1,,alex,1957672,120000000,0.99,5000497920,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116165426,0,1,0,0,0,datasets/fb-1,,alex,1176124,120000000,0.99,4996410368,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116165607,1,0,0,0,0,datasets/fb-1,,alex,1972084,120000000,0.99,4996410368,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116165816,0,1,0,0,0,datasets/fb-1,,alex,4197240,140000000,0.99,4795318864,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116170003,1,0,0,0,0,datasets/fb-1,,alex,1854896,140000000,0.99,4795318864,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,21
20250116170245,0,1,0,0,0,datasets/fb-1,,alex,1110837,140000000,0.99,4625762512,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
20250116170433,1,0,0,0,0,datasets/fb-1,,alex,1861305,140000000,0.99,4625762512,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,22
