id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite,preload_suite
20241210155919,0,1,0,0,0,datasets/linear,,alex,2230259,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210160014,1,0,0,0,0,datasets/linear,,alex,3645937,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210160049,0,0,0,0,1,datasets/linear,,alex,581505,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210160218,0,1,0,0,0,datasets/linear,,alex,2206388,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210160313,1,0,0,0,0,datasets/linear,,alex,3633490,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210160341,0,0,0,0,1,datasets/linear,,alex,236934,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210160446,0,1,0,0,0,datasets/linear,,alex,3012953,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210160518,1,0,0,0,0,datasets/linear,,alex,6263340,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210160554,0,0,0,0,1,datasets/linear,,alex,237169,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210160659,0,1,0,0,0,datasets/linear,,alex,2993659,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210160731,1,0,0,0,0,datasets/linear,,alex,6271469,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210160802,0,0,0,0,1,datasets/linear,,alex,114898,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210160901,0,1,0,0,0,datasets/linear,,alex,3201644,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210160930,1,0,0,0,0,datasets/linear,,alex,6943958,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210161009,0,0,0,0,1,datasets/linear,,alex,119451,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210161110,0,1,0,0,0,datasets/linear,,alex,3098342,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210161139,1,0,0,0,0,datasets/linear,,alex,6868419,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210161218,0,0,0,0,1,datasets/linear,,alex,59547,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210161312,0,1,0,0,0,datasets/linear,,alex,3300890,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210161339,1,0,0,0,0,datasets/linear,,alex,7422917,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210161426,0,0,0,0,1,datasets/linear,,alex,59860,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210161520,0,1,0,0,0,datasets/linear,,alex,3293396,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
