id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite
20241117124506,1,0,0,0,0,datasets/osm,,finedex,3578775,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,326932,163692,163805,64,200000000,22
20241117124622,0,1,0,0,0,datasets/osm,,finedex,5219344,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,326932,163692,163805,64,200000000,22
20241117124713,1,0,0,0,0,datasets/osm,,finedex,7030955,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,326932,163692,163805,64,200000000,22
20241117124818,0,1,0,0,0,datasets/osm,,finedex,9551251,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,326932,163692,163805,64,200000000,22
20241117124856,1,0,0,0,0,datasets/osm,,finedex,13171671,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,326932,163692,163805,64,200000000,22
20241119011526,0,1,0,0,0,datasets/linear,,sali,19984502,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,10
20241119011615,1,0,0,0,0,datasets/linear,,sali,10686750,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,10
20241119011731,0,1,0,0,0,datasets/linear,,sali,20020332,200000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,10
20241119011811,1,0,0,0,0,datasets/linear,,sali,21844525,200000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,10
20241119011920,0,1,0,0,0,datasets/linear,,sali,20035733,200000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,10
20241119011955,1,0,0,0,0,datasets/linear,,sali,44681423,200000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,10
20241119012100,0,1,0,0,0,datasets/linear,,sali,19960714,200000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,10
20241119012132,1,0,0,0,0,datasets/linear,,sali,89081930,200000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,10
20241119012236,0,1,0,0,0,datasets/linear,,sali,19989458,200000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,10
20241119012308,1,0,0,0,0,datasets/linear,,sali,152627918,200000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,10
20241119014710,0,1,0,0,0,datasets/linear,,sali,825287,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,22
20241119015036,1,0,0,0,0,datasets/linear,,sali,1149530,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,22
20241119015323,0,1,0,0,0,datasets/linear,,sali,2316401,0,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,22
20241119015511,1,0,0,0,0,datasets/linear,,sali,2623460,0,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,22
20241119015703,0,1,0,0,0,datasets/linear,,sali,4475180,0,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,22
20241119015814,1,0,0,0,0,datasets/linear,,sali,5212245,0,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,22
20241119015938,0,1,0,0,0,datasets/linear,,sali,8763415,0,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,22
20241119020028,1,0,0,0,0,datasets/linear,,sali,11339443,0,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,22
20241119020141,0,1,0,0,0,datasets/linear,,sali,13583800,0,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,22
20241119020224,1,0,0,0,0,datasets/linear,,sali,18675951,0,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,22
20241119020407,0,1,0,0,0,datasets/linear,,sali,36865036,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,21
20241119020447,1,0,0,0,0,datasets/linear,,sali,12536848,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,21
20241119020604,0,1,0,0,0,datasets/linear,,sali,70777017,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,21
20241119020636,1,0,0,0,0,datasets/linear,,sali,25069945,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,21
20241119020739,0,1,0,0,0,datasets/linear,,sali,134403696,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,21
20241119020807,1,0,0,0,0,datasets/linear,,sali,48894439,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,21
20241119020905,0,1,0,0,0,datasets/linear,,sali,244122790,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,21
20241119020931,1,0,0,0,0,datasets/linear,,sali,96877784,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,21
20241119021026,0,1,0,0,0,datasets/linear,,sali,274655761,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,21
20241119021051,1,0,0,0,0,datasets/linear,,sali,168939830,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,21
20241119021245,0,1,0,0,0,datasets/linear,,sali,6899078,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,22
20241119021325,1,0,0,0,0,datasets/linear,,sali,12573676,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,22
20241119021447,0,1,0,0,0,datasets/linear,,sali,13767949,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,22
20241119021519,1,0,0,0,0,datasets/linear,,sali,25359194,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,22
20241119021626,0,1,0,0,0,datasets/linear,,sali,27308057,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,22
20241119021654,1,0,0,0,0,datasets/linear,,sali,50321399,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,22
20241119021753,0,1,0,0,0,datasets/linear,,sali,52817940,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,22
20241119021819,1,0,0,0,0,datasets/linear,,sali,96939769,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,22
20241119021915,0,1,0,0,0,datasets/linear,,sali,93986023,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,22
20241119021940,1,0,0,0,0,datasets/linear,,sali,169032579,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,3373,3373,64,200000000,22
20241119025028,0,1,0,0,0,datasets/linear,,sali,691876,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,41
20241119025136,1,0,0,0,0,datasets/linear,,sali,5475037,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,41
20241119025408,0,1,0,0,0,datasets/linear,,sali,1141784,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,41
20241119025457,1,0,0,0,0,datasets/linear,,sali,11150382,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,41
20241119025703,0,1,0,0,0,datasets/linear,,sali,1546101,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,41
20241119025743,1,0,0,0,0,datasets/linear,,sali,21769352,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,41
20241119025940,0,1,0,0,0,datasets/linear,,sali,1730820,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,41
20241119030016,1,0,0,0,0,datasets/linear,,sali,39799631,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,41
20241119030319,0,1,0,0,0,datasets/linear,,sali,1224613,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,42
20241119030522,1,0,0,0,0,datasets/linear,,sali,2197920,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,42
20241119030728,0,1,0,0,0,datasets/linear,,sali,2197113,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,42
20241119030848,1,0,0,0,0,datasets/linear,,sali,4109965,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,42
20241119031019,0,1,0,0,0,datasets/linear,,sali,4914206,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,42
20241119031112,1,0,0,0,0,datasets/linear,,sali,9139903,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,42
20241119031230,0,1,0,0,0,datasets/linear,,sali,7940214,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,42
20241119031309,1,0,0,0,0,datasets/linear,,sali,26844723,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,42
20241119031421,0,1,0,0,0,datasets/linear,,sali,11978084,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,42
20241119031457,1,0,0,0,0,datasets/linear,,sali,40743651,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,1,1,1,64,200000000,42
20241119033504,0,1,0,0,0,datasets/covid,,sali,7620692,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,42695,1,64,200000000,10
20241119033615,1,0,0,0,0,datasets/covid,,sali,3795884,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,42695,1,64,200000000,10
20241119033737,0,1,0,0,0,datasets/covid,,sali,7635256,200000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,42695,1,64,200000000,10
20241119033822,1,0,0,0,0,datasets/covid,,sali,7493715,200000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,42695,1,64,200000000,10
20241119033937,0,1,0,0,0,datasets/covid,,sali,7629429,200000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,42695,1,64,200000000,10
20241119034010,1,0,0,0,0,datasets/covid,,sali,13129158,200000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,42695,1,64,200000000,10
20241119034121,0,1,0,0,0,datasets/covid,,sali,7639626,200000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,42695,1,64,200000000,10
20241119034146,1,0,0,0,0,datasets/covid,,sali,29553564,200000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,42695,1,64,200000000,10
20241119034255,0,1,0,0,0,datasets/covid,,sali,7629090,200000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,42695,1,64,200000000,10
20241119034317,1,0,0,0,0,datasets/covid,,sali,53200251,200000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,42695,1,64,200000000,10
20241119041735,0,1,0,0,0,datasets/covid,,sali,685066,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,1,42695,64,200000000,22
20241119042020,1,0,0,0,0,datasets/covid,,sali,1384654,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,1,42695,64,200000000,22
20241119042324,0,1,0,0,0,datasets/covid,,sali,1750318,0,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,1,42695,64,200000000,22
20241119042517,1,0,0,0,0,datasets/covid,,sali,2158405,0,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,1,42695,64,200000000,22
20241119042724,0,1,0,0,0,datasets/covid,,sali,2853833,0,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,1,42695,64,200000000,22
20241119042827,1,0,0,0,0,datasets/covid,,sali,4620369,0,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,1,42695,64,200000000,22
20241119042945,0,1,0,0,0,datasets/covid,,sali,7176405,0,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,1,42695,64,200000000,22
20241119043027,1,0,0,0,0,datasets/covid,,sali,8929456,0,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,1,42695,64,200000000,22
20241119043132,0,1,0,0,0,datasets/covid,,sali,12021754,0,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,1,42695,64,200000000,22
20241119043202,1,0,0,0,0,datasets/covid,,sali,19590540,0,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,1,42695,64,200000000,22
20241119043406,0,1,0,0,0,datasets/covid,,sali,5658131,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,21
20241119043529,1,0,0,0,0,datasets/covid,,sali,3099197,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,21
20241119043659,0,1,0,0,0,datasets/covid,,sali,10564889,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,21
20241119043750,1,0,0,0,0,datasets/covid,,sali,6145297,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,21
20241119043903,0,1,0,0,0,datasets/covid,,sali,19985176,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,21
20241119043939,1,0,0,0,0,datasets/covid,,sali,12019488,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,21
20241119044044,0,1,0,0,0,datasets/covid,,sali,36300859,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,21
20241119044111,1,0,0,0,0,datasets/covid,,sali,24140466,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,21
20241119044213,0,1,0,0,0,datasets/covid,,sali,47324246,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,21
20241119044237,1,0,0,0,0,datasets/covid,,sali,42942945,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,21
20241119044503,0,1,0,0,0,datasets/covid,,sali,2418826,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,22
20241119044628,1,0,0,0,0,datasets/covid,,sali,3066029,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,22
20241119044809,0,1,0,0,0,datasets/covid,,sali,4698959,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,22
20241119044901,1,0,0,0,0,datasets/covid,,sali,6091126,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,22
20241119045020,0,1,0,0,0,datasets/covid,,sali,9068219,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,22
20241119045056,1,0,0,0,0,datasets/covid,,sali,11962528,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,22
20241119045203,0,1,0,0,0,datasets/covid,,sali,17287115,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,22
20241119045230,1,0,0,0,0,datasets/covid,,sali,23859781,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,22
20241119045334,0,1,0,0,0,datasets/covid,,sali,29951476,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,22
20241119045357,1,0,0,0,0,datasets/covid,,sali,42478388,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,25261,25285,64,200000000,22
20241119053121,0,1,0,0,0,datasets/covid,,sali,383716,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,41
20241119053243,1,0,0,0,0,datasets/covid,,sali,3161881,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,41
20241119053631,0,1,0,0,0,datasets/covid,,sali,602285,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,41
20241119053721,1,0,0,0,0,datasets/covid,,sali,6383755,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,41
20241119054025,0,1,0,0,0,datasets/covid,,sali,793848,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,41
20241119054059,1,0,0,0,0,datasets/covid,,sali,12945398,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,41
20241119054344,0,1,0,0,0,datasets/covid,,sali,928664,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,41
20241119054412,1,0,0,0,0,datasets/covid,,sali,22133719,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,41
20241119054740,0,1,0,0,0,datasets/covid,,sali,922128,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,42
20241119055011,1,0,0,0,0,datasets/covid,,sali,1517719,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,42
20241119055213,0,1,0,0,0,datasets/covid,,sali,2279414,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,42
20241119055331,1,0,0,0,0,datasets/covid,,sali,3416722,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,42
20241119055505,0,1,0,0,0,datasets/covid,,sali,3919005,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,42
20241119055555,1,0,0,0,0,datasets/covid,,sali,6286149,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,42
20241119055711,0,1,0,0,0,datasets/covid,,sali,7846492,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,42
20241119055745,1,0,0,0,0,datasets/covid,,sali,13299871,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,42
20241119055900,0,1,0,0,0,datasets/covid,,sali,7719875,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,42
20241119055925,1,0,0,0,0,datasets/covid,,sali,30978022,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,42695,20277,22418,64,200000000,42
20241119062039,0,1,0,0,0,datasets/fb-1,,sali,5650670,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,523006,1,64,200000000,10
20241119062214,1,0,0,0,0,datasets/fb-1,,sali,2742843,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,523006,1,64,200000000,10
20241119062341,0,1,0,0,0,datasets/fb-1,,sali,5677683,200000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,523006,1,64,200000000,10
20241119062440,1,0,0,0,0,datasets/fb-1,,sali,5437549,200000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,523006,1,64,200000000,10
20241119062604,0,1,0,0,0,datasets/fb-1,,sali,5679425,200000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,523006,1,64,200000000,10
20241119062644,1,0,0,0,0,datasets/fb-1,,sali,11178901,200000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,523006,1,64,200000000,10
20241119062805,0,1,0,0,0,datasets/fb-1,,sali,5669083,200000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,523006,1,64,200000000,10
20241119062836,1,0,0,0,0,datasets/fb-1,,sali,22462245,200000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,523006,1,64,200000000,10
20241119062957,0,1,0,0,0,datasets/fb-1,,sali,5684836,200000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,523006,1,64,200000000,10
20241119063024,1,0,0,0,0,datasets/fb-1,,sali,39994430,200000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,523006,1,64,200000000,10
20241119071612,0,1,0,0,0,datasets/fb-1,,sali,633115,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,1,523006,64,200000000,22
20241119071907,1,0,0,0,0,datasets/fb-1,,sali,1322990,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,1,523006,64,200000000,22
20241119072252,0,1,0,0,0,datasets/fb-1,,sali,1252798,0,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,1,523006,64,200000000,22
20241119072433,1,0,0,0,0,datasets/fb-1,,sali,2604307,0,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,1,523006,64,200000000,22
20241119072649,0,1,0,0,0,datasets/fb-1,,sali,2563371,0,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,1,523006,64,200000000,22
20241119072755,1,0,0,0,0,datasets/fb-1,,sali,4792020,0,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,1,523006,64,200000000,22
20241119072926,0,1,0,0,0,datasets/fb-1,,sali,5203619,0,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,1,523006,64,200000000,22
20241119073010,1,0,0,0,0,datasets/fb-1,,sali,9986535,0,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,1,523006,64,200000000,22
20241119073122,0,1,0,0,0,datasets/fb-1,,sali,9086884,0,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,1,523006,64,200000000,22
20241119073158,1,0,0,0,0,datasets/fb-1,,sali,17385495,0,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,1,523006,64,200000000,22
20241119073355,0,1,0,0,0,datasets/fb-1,,sali,5360795,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,21
20241119073558,1,0,0,0,0,datasets/fb-1,,sali,2001221,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,21
20241119073730,0,1,0,0,0,datasets/fb-1,,sali,9506828,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,21
20241119073845,1,0,0,0,0,datasets/fb-1,,sali,3930169,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,21
20241119074003,0,1,0,0,0,datasets/fb-1,,sali,18842068,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,21
20241119074052,1,0,0,0,0,datasets/fb-1,,sali,7820632,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,21
20241119074203,0,1,0,0,0,datasets/fb-1,,sali,34342373,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,21
20241119074239,1,0,0,0,0,datasets/fb-1,,sali,15797852,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,21
20241119074348,0,1,0,0,0,datasets/fb-1,,sali,52674005,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,21
20241119074418,1,0,0,0,0,datasets/fb-1,,sali,27874465,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,21
20241119074705,0,1,0,0,0,datasets/fb-1,,sali,1453248,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,22
20241119074911,1,0,0,0,0,datasets/fb-1,,sali,1958202,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,22
20241119075108,0,1,0,0,0,datasets/fb-1,,sali,2828179,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,22
20241119075221,1,0,0,0,0,datasets/fb-1,,sali,3942382,100000000,0.99,0,2,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,22
20241119075352,0,1,0,0,0,datasets/fb-1,,sali,5571811,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,22
20241119075441,1,0,0,0,0,datasets/fb-1,,sali,7648439,100000000,0.99,0,4,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,22
20241119075600,0,1,0,0,0,datasets/fb-1,,sali,10637401,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,22
20241119075636,1,0,0,0,0,datasets/fb-1,,sali,15634671,100000000,0.99,0,8,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,22
20241119075748,0,1,0,0,0,datasets/fb-1,,sali,19167152,100000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,523006,256408,256561,64,200000000,22
